text,label
九、发行人的主要业务情况介绍,14
2、偿债应急保障方案,0
（一）本期发行前有息债务情况,19
（八）对外担保,0
1、债券持有人会议通知应至少于会议召开前15日以公告形式向全体本期债券持有人及有关出席对象发出。,0
六、未来业务目标及盈利能力的可持续性,17
3、筹资活动产生的现金流量分析,0
2、监事人员简历,13
五、认购人承诺,0
（一）会计政策变更情况,18
七、发行人主营业务情况,14
3、本期债券上市交易安排,0
2、公告内容包括但不限于下列事项：,0
5、项目法人,0
七、发行人法人治理结构与内部控制制度,11
3、重大投融资决策方面,0
六、发行人董事、监事及其他非董事高级管理人员情况,12
（二）兑付风险。,0
释义,0
（三）发行人的独立性,6
五、发行人业务、资产、人员、机构、财务独立，具有面向市场自主经营的能力。,0
一、核准情况及核准规模,0
第十一节备查文件,0
二、信用评级报告的主要事项,0
三、主承销商勤勉尽责声明,0
3、2012年发行人实施股票激励计划,0
（六）流动性贷款支持协议增强了发行人控制流动性风险的能力,0
5、模拟数为假设总额20亿元的本期债券在2017年12月31日完成发行并且清算结束。,0
2、出席会议的有表决权的债券持有人（或代理人）所代表的本期债券张数，占本期债券有表决权总张数的比例；,0
11、未来资本支出较大的风险,0
重大事项提示,1
（一）偿还银行借款,0
第二节风险因素,2
（三）发行人所在行业状况,15
12、连乐铁路,0
7、风险管理方面,0
（二）本公司主要控股子公司、参股公司基本情况,7
一、发行人概况,0
五、发行人对其他企业的重要权益投资情况,7
（三）关联交易事项,16
6、项目投资情况,0
（二）合营、联营企业,8
5、项目实施进度,0
（四）公司的内部控制制度,11
5、发行人当年累计新增借款或对外提供担保超过上年末净资产的百分之二十；,0
十八、关于公司中成药销售模式变更的风险,0
1、优势,0
十、发行人在建工程及未来拟投资项目情况,0
四、公司治理和组织结构,9
七、发行人关联交易情况,16
十三、发行人独立运营情况,6
3、高级管理人员简历及任职情况,13
10、汇兑损益风险,0
（一）发行人合规运行情况,0
1、增强公司资金使用的稳定性,0
（一）主承销商、簿记管理人：江海证券有限公司,0
（五）约见发行人进行谈话。,0
（四）发行人内部控制制度的建立和运行情况,11
（二）发行人董事、监事及高级管理人员简历,13
13、担保人及担保方式：本期债券为无担保债券。,0
1、战略管理制度,0
一、最近三年及一期的财务报表,0
（五）债券违约与救济,0
三、发行人的组织结构及权益投资情况,10
（二）公司主要权益投资情况,7
（十六）发行人提出债务重组方案的；,0
7、环保政策风险,0
（三）法律意见书；,0
（二）或有事项,20
十四、关联交易情况,16
三、公司控股股东和实际控制人情况,5
5、担保制度,0
（二）发行人董事、监事及高管人员简历,13
1、在本期债券存续期内，出现下列情形之一的，应当召开债券持有人会议，履行变更受托管理人的程序：,0
（三）发行人的参股公司基本情况,8
（四）关联交易决策,0
一、发行人主营业务情况,14
2、发行人未决诉讼及仲裁事项,20
2、药品价格波动风险,0
第九节本次募集资金运用,0
（七）未来业务目标及盈利能力的可持续性分析,17
三、审计机构：大华会计师事务所（特殊普通合伙）,0
四、偿债保障措施,3
1、在本期债券存续期内，出现下列情形之一的，应当召开债券持有人会议，履行变更受托管理人的程序：,0
10、发行人控股股东或者实际控制人涉嫌犯罪被立案调查或者发生变更；,0
3、合并现金流量表,0
（一）发行人获得主要贷款银行的授信情况,0
（四）发行人独立经营情况,6
1、会计政策变更,18
第十节其他重要事项,0
5、当发生对债券持有人权益有重大影响的事项时，对行使债券持有人依法享有权利的方案做出决议；,0
5、商誉减值风险,0
（一）利率风险,0
（六）收款银行,0
（十七）昆阳镇雅河西路两侧c-04地块农民经济适用房工程停车场,0
（二）主承销商出具的核查意见；,0
第十四条风险与对策,2
1、本次债券存续期间，出现下列情形之一的，受托管理人应当召开债券持有人会议：,0
（一）信用评级结论及标识所代表的涵义,0
十、发行人行业状况及主要竞争优势,15
（三）发行人涉及的重大未决诉讼或仲裁事项,20
（五）发行人独立经营情况,6
四、发行人的重要权益投资情况,7
一、发行人所在行业现状和发展前景,15
八、公司主营业务情况,14
4、制订公司的利润分配方案和弥补亏损方案；,0
（二）2018年会计政策变更,0
（六）增信机构：广东省融资再担保有限公司,0
（二）董事、监事、高级管理人员任职资格情况,0
三、本次发行前公司股本情况,0
（二）本期债券上市安排,0
七、发行人控股股东和实际控制人基本情况,5
六、发行人法人治理结构及其运行情况,9
1、对下属子公司的管理风险,0
（二）发行人治理结构,9
（六）信用评级变化的风险,0
四、规范和减少关联交易的措施,16
一、发行人最近三年的财务报告及审计报告；,0
13、对外担保制度,0
3、具体证券业务经营风险,0
1、公司所处行业的发展趋势,15
五、报告期末发行人前十大股东情况,5
（二）董事、监事、高级管理人员简历,13
七、发行人独立经营情况,6
七、发行人董事、监事、高级管理人员的基本情况,12
（三）债券受托管理人的职责、权利和义务,0
6、安全生产管理制度,0
15、总资产周转率=营业收入/总资产平均额,0
3、经营及重大事项决策,0
（一）本期债券发行前有息债务情况,19
十三、公司独立情况,6
二、偿债保障措施,3
8、短期偿债能力较弱风险,0
一、最近一期期末对外担保情况,0
第二节风险因素,2
（六）关联交易情况,16
二、发行人历史沿革,4
五、偿债保障措施,3
五、发行人对其他企业的重要权益投资情况,7
（三）未决诉讼或仲裁,20
二、发行人对其他企业的重要权益投资情况,7
四、发行人组织结构和对其他企业的重要权益投资情况,7
（二）假设不考虑融资过程中产生的需由公司承担的相关费用，本期债券募集资金净额为15亿元；,0
1、董事、监事、高级管理人员在股东单位任职情况,0
四、偿债保障措施,3
二、发行人具备本次发行的主体资格。,0
六、管理层讨论与分析,0
4、项目建设进度和资金来源,0
六、发行人业务介绍,14
4、经营管理层,0
1、交通设施运营及建设行业,0
十、发行人风险控制和内部控制,11
（五）评级机构,0
六、发行人主营业务情况,14
7、发行人涉及重大诉讼、仲裁事项，受到重大行政处罚、行政监管措施或自律组织纪律处分；,0
七、发行人董事、高级管理人员的基本情况,12
四、偿债保障措施,3
三、发行人所在行业情况,15
十四、公司独立情况,6
四、发行人股权结构、控股股东和实际控制人情况,5
4、培育“五家上司公司”,0
7、新药研发的风险,0
（三）偿付风险,0
1、北京市海淀区国有资本经营管理中心,0
2、环境保护政策变化的风险,0
2、邵东县土地整理与开发行业的现状和前景,0
六、公司控股股东及实际控制人基本情况,5
5、盈利能力分析,0
七、发行人董事、监事及高级管理人员情况,12
四、公司治理和组织结构,9
（七）主承销商收款银行,0
四、发行人的股权结构及权益投资情况,7
（十）保证人、担保物或者其他偿债保障措施发生重大变化；,0
八、发行人关联交易情况,16
5、关于信息披露与透明度,0
一、本期债券的信用评级情况,0
2、公司发展战略,17
（四）发行人行业状况,15
2、公司未决诉讼或仲裁事项,20
五、未来业务目标及未来经营的可持续性,17
（七）发行人未来业务目标,17
二、发行人设立、历史沿革、控股股东和实际控制人情况,4
7、法律、行政法规和部门规章规定应当由债券持有人会议作出决议的其他情形。,0
1）交投集团会计报表会计差错调整,0
（五）设定交叉违约触发机制,0
4）投资收益分析,0
（二）流动性风险,0
2、黄金行业分析,0
五、公司所处行业的基本情况,15
重大事项提示,1
（一）董事、监事和高级管理人员基本情况,12
1、未决诉讼或仲裁形成的或有负债及其财务影响,0
十一、发行人主要业务情况,14
二、发行人对其他企业的重要权益投资情况,7
2、发行人主要参股公司近一年的财务数据,8
（三）政策风险,0
三、本次债券的偿债保障措施,3
八、董事、监事和高级管理人员基本情况,12
13、在本期债券存续期内，发行人应尽最大合理努力维持债券上市交易。,0
（二）现任董事、监事、高级管理人员简历,13
（一）接受本募集说明书对本期债券项下权利义务的所有规定并受其约束；,0
（三）有息债务担保结构,19
（二）评级报告的内容摘要,0
四、募集资金专项账户管理安排,0
1、矿产资源开发业务,0
（五）债券持有人的权利与义务,0
九、公司所在行业状况,15
三、发行人所在行业情况,15
（五）营运能力分析,0
（三）管理风险,0
五、其他重大事项或风险提示,0
（四）规范并减少关联交易的措施,16
4、发行人不能按期支付本期债券本金和/或利息；,0
（六）评级风险,0
6、担保业务,0
七、发行人公司治理,9
（二）发行人董事、监事、高级管理人员简历,13
6、中孚电力亏损的原因及应对措施,0
2、发行人母公司口径的主要偿债指标,0
（三）关联交易的决策权限、决策程序、定价机制,0
（一）关联方及关联关系,0
（四）发行人所在行业状况,15
五、偿债保障措施,3
三、偿债保障措施,3
（二）主承销商,0
三、发行人有息负债情况,19
八、中国证监会核准本次发行的文件；,0
1、以下事件一项或几项构成本期债券的违约事件：,0
七、发行人公司治理,9
4、发行人内部控制制度的建立和运行情况,11
（一）发行人股本结构,0
5、项目法人,0
4、自来水业务,0
13、四川成绵高速公路有限公司,0
（三）发行人所在行业状况,15
2、联席主承销商,0
9、审计部,0
（一）有关主管部门对本期债券发行的核准文件,0
二、历史沿革,4
四、发行人控股股东和实际控制人的基本情况,5
六、发行人主营业务情况,14
（二）《2017年平阳县国资发展有限公司城市停车场建设专项债券募集说明书》；,0
三、发行人股本总额及前十大股东持股情况,5
十、发行人的独立性,6
3、关联方借款到期无法回收的风险,0
（三）发行人律师：北京国枫律师事务所,0
（四）关联交易的决策权限、决策程序及定价机制,0
（二）报告期内重大资产重组情况,0
（三）合营及联营公司,8
（三）公司内部控制管理制度的建立及运作情况,11
二、偿债计划,0
（一）发行人：华福证券有限责任公司,0
重大事项提示,1
（三）内部控制制度,11
3、公司法人治理结构,9
17、发行人提出债务重组方案的；,0
4、项目建设进度和资金来源,0
三、信用级别及跟踪评级安排,0
重大事项提示,1
（九）主营业务收入结构不稳定风险与对策,0
（二）报告期内董事和高级管理人员简历,13
二、偿债保障措施,3
第二节风险因素,2
九、公司主营业务情况,14
6、发行人发生未能清偿到期债务的违约情况；,0
8、其他应收款回收风险,0
（八）不可抗力,0
9、发行人或其董事、监事、高级管理人员涉嫌犯罪或重大违法失信、无法履行职责或者发生重大变动；,0
五、发行人的股东及实际控制人情况,5
（四）发行人2014-2016年经审计的合并现金流量表摘要（完整合并现金流量表见附表四）,0
（二）信息披露工作安排,0
三、公司治理情况和组织框架,9
2、联席主承销商,0
六、发行人控股股东及实际控制人,5
（五）表决、决议及会议记录,0
一、发行人主营业务情况,14
1、“两票制”对公司影响较小,0
5、对变更、解聘债权代理人、抵（质）押资产监管人作出决议；,0
（六）评级风险,0
1、未决诉讼或仲裁形成的或有负债及其财务影响,0
2、可供出售金融资产占比较高的风险,0
（五）中国证监会核准本次发行的文件；,0
5、关联担保情况,0
（三）票面金额,0
一、发行人：邵东新区开发建设投资有限责任公司,0
四、偿债保障措施,3
2、担保人最近一年主要财务数据和财务指标,0
5、债券持有人及其代理人出席债券持有人会议的差旅费用、食宿费用等，均由债券持有人自行承担。,0
1、在债券存续期间内，发生下列情形之一的，受托管理人应召开债券持有人会议：,0
3、2019年发生的关联交易,0
（七）评级风险,0
三、本期发行前发行人股本结构及前十大股东持股情况,5
四、募集资金使用和管理制度,0
2、对发行人有重要影响参股公司、合营企业和联营企业,8
（一）邵阳市概况,0
8、发行人提出债务重组方案；,0
（二）发行人所处行业基本情况,15
（四）发行人控股子公司及参股公司,7
九、发行人主要业务情况,14
（一）债券受托管理人基本情况,0
一、发行人的主营业务情况,14
第三节风险因素,2
第十二节备查文件,0
八、发行人最近一年有息债务情况,19
三、发行人股东及实际控制人情况,5
1、《公司章程》有关规定：,0
二、历史沿革,4
六、发行人组织结构及法人治理结构,9
（一）发行人组织结构,0
1、发行人及其控股子公司重大未决诉讼、仲裁及行政处罚事项,20
（一）担保情况,0
五、发行人主营业务情况,14
（四）发行人发展规划,17
（二）现任董事、监事、高级管理人员简历,13
8、发行人作出减资、合并、分立、解散及申请破产的决定；,0
六、其他重要事项,0
（三）现任董事、监事、高级管理人员的兼职情况（不包括发行人控股子公司、参股公司）,0
5、财务审计部,0
（1）本公司作为担保方,0
（一）行业发展历史、概况及竞争状况,15
（三）工程施工业务,0
一、发行人基本情况,0
六、最近一个会计年度期末有息债务情况,19
五、本次债券募集资金专项账户管理安排,0
（四）债务履约记录,0
三、偿债应急保障方案,0
释义,0
（二）发行人的独立性,6
2、子公司,0
（三）关联交易原则及定价政策,0
（二）董事、监事、高级管理人员从业简历,13
（一）历史沿革,4
（三）未来业务目标,17
六、发行人董事、高级管理人员基本情况,12
16、北京海国永嘉科技有限责任公司（以下简称“海国永嘉”）,0
七、公司董事、监事、高级管理人员情况,12
四、发行人法人治理结构及运行情况,9
4、公司的控股公司、参股公司及重要的合营企业和联营企业,8
（四）经营方针及战略,17
5、参股公司,8
四、本公司控股股东及实际控制人的基本情况,5
（五）公司所处行业的基本情况,15
六、发行人公司治理情况,9
四、发行人的股权结构及权益投资情况,7
（三）设立专门的偿付工作小组,0
一、债券受托管理人聘任及债券受托管理协议签订情况,0
七、关联方及关联交易,16
二、历史沿革,4
2、以下事件构成本次债券项下的违约事件：,0
10、营业利润率=（营业收入-营业支出）/营业收入；,0
六、发行人控股股东及实际控制人的基本情况,5
五、发行人有息负债情况和本期公司债券发行后资产负债结构的变化,19
1、资产情况,0
４、ebitda=利润总额+列入财务费用的利息支出+折旧+无形资产摊销+长期待摊费用摊销,0
声明,0
1、资产结构,0
二、发行人财务状况分析,0
（三）关联方往来余额,0
六、管理层讨论与分析,0
（二）本次公司债券发行的基本情况及发行条款,0
（四）本次发行后的累计公司债券余额及其占发行人最近一期末资产的比例,0
五、关联交易情况,16
7、发行人作出减资、合并、分立、解散及申请破产决定或被接管；,0
（一）合并财务报表,0
21、发行方式与发行对象：发行方式为面向合格投资者的公开发行，发行对象安排见发行公告。,0
（一）会计政策变更,18
（一）有息债务情况,19
二、本次发行公司债券募集资金的使用计划,0
二、本次发行的主要条款,0
（二）发行人所处行业状况,15
3、中药行业基本情况,0
5）预付款项,0
（四）电力生产与供应板块,0
2、相关的违约事件已得到救济或被豁免；或,0
二、专业释义,0
1、发行人在行业中的地位,0
2、2018年度减少的二级子企业情况：北京昊海建设有限公司。,0
（七）顺应我国“中国制造”的发展战略，进一步推进公司由“传统制造”向“智能制造”转型,17
六、发行人关联交易情况,16
三、关联方及关联交易情况,16
（一）合并财务报表,0
4、会议召开形式。会议以网络投票方式进行的，应披露网络投票办法、计票原则、投票方式、计票方式等信息；,0
（二）发行总额,0
十、公司治理情况,9
2、项目批复,0
第二节风险因素,2
四、偿债应急保障方案,0
七、发行人关联交易情况,16
９、总资产收益率=净利润/总资产平均余额,0
5、其他应收款及委托贷款回收风险,0
4、项目建设进度和资金来源,0
十一、偿债资金监管银行、债权代理人：华融湘江银行股份有限公司邵东县支行,0
3、发行人的独立性,6
（四）中证鹏元资信评估股份有限公司为本期债券出具的信用评级报告,0
七、董事、监事和高级管理人员的基本情况,12
第二节风险因素,2
四、发行人的组织结构及权益投资情况,10
2、批准公司的战略规划、战略规划的修改；,0
一、发行人概况,0
第十节发行人、中介机构及有关人员声明,0
第二节风险因素,2
第二节风险因素,2
六、发行人的法人治理结构,9
1、经济周期风险,0
六、本期债券信用等级为aa，发行主体长期信用等级为aa。,0
五、有息负债分析,19
（二）主要参股公司基本情况介绍,8
六、公司治理结构及其运行情况,9
（一）发行人从事的主要业务情况,14
（二）本公司的竞争优势,0
（二）发行人关于本次债券发行的募集说明书及其摘要,0
（五）发行人表决权比例超过半数但未纳入合并范围的公司,0
四、募集资金使用计划调整的授权、决策和风险控制措施,0
7、质量安全风险,0
第四节偿债计划及偿债保障措施,3
（五）发行人未来发展战略,17
（二）所在行业状况,15
（十三）发行人拟变更募集说明书的约定；,0
2、负债构成分析,0
3、制订公司的年度财务预算方案、决算方案；,0
2、邵东县城市基础设施建设行业发展现状和前景,0
六、发行人董事、监事及高级管理人员情况,12
4、交通基础设施行业分析,0
1、项目建设符合国家政策和发展规划要求,0
（六）未来业务目标及盈利能力的可持续性,17
第三条发行概要,0
三、公司组织结构图及对其他企业的重要权益投资情况,7
3、环保优势,0
五、重要权益投资情况,7
3、高级管理人员简历,13
2、项目批复,0
（三）非经常性损益明细表（合并口径）,0
8、发行人减资、合并、分立、解散、申请破产或依法进入破产程序；,0
18、发行人出售、转让主要资产或发生重大资产重组；,0
11、在本期债券存续期内，发行人应尽最大合理努力维持债券上市交易。,0
1、2011年发行人以资本公积转增股本,0
一、本期债券采用实名制记账方式，投资者认购的本期债券在证券登记机构托管记载。,0
（四）发行人独立性情况,6
6、发行人应当履行债券持有人会议规则及债券持有人会议决议项下债券发行人应当履行的各项职责和义务。,0
（二）2009年合并报表范围及变化原因,0
第四节偿债计划及其他保障措施,0
六、发行人法人治理结构,9
（五）本期债券发行后的累计公司债券余额及其占发行人最近一期末净资产的比例,0
六、公司有息债务情况,19
（四）发行人独立经营情况,6
二、发行人的设立及历史沿革情况,4
八、发行人主要业务情况,14
五、发行人最近一期末有息债务结构情况,19
（九）平阳县南雁荡山游客服务中心建设工程停车场,0
（三）议案、委托及授权事项,0
七、发行人治理结构,9
十三、关联方及关联交易,16
（二）董事、监事及其他非董事高级管理人员从业简历,13
4、发行人放弃债权、财产或其他导致发行人发生超过上年末净资产10%的重大损失；,0
（五）发行人当年累计新增借款或者对外提供担保超过上年末净资产的百分之二十；,0
6、有息债务占比较高的风险,0
3、项目建设内容,0
8、北京西农投资有限责任公司（以下简称“西农投资”）,0
四、公司控股股东和实际控制人的基本情况及上市以来的变化情况,5
（四）发行人独立经营情况,6
二、发行人设立及变更情况,4
1、发行人保证以下陈述在受托管理协议签订之日均属真实和准确：,0
2、财务管理制度,0
（三）律师事务所：福建君立律师事务所,0
（三）公司经营方针及战略,17
一、本次债券募集资金总额及用途,0
十四、关联交易情况,16
二、《债券持有人会议规则》的主要内容,0
四、募集资金运用对发行人财务状况的影响,0
十、公司法人治理结构,9
四、公司所处行业的基本情况及行业中的竞争地位,15
三、发行人所在行业现状及发展前景,15
（一）投资者可以在本期债券发行期限内到下列地点查阅本募集说明书全文及上述备查文件：,0
1、会计政策变更,18
（五）发行人未来发展战略,17
二、发行人历史沿革及历次股本变化情况,4
一、本次公司债券的投资风险,0
第十七条其他应说明的事项,0
2、公司主要参股公司基本情况,8
（二）未来目标及盈利的可持续性,0
（一）行业发展历史、概况及竞争状况,15
（一）平阳县区位优势明显,0
三、发行人违约责任,0
（六）发行人独立经营情况,6
（五）2006年9月，公司第二次股权变更,0
三、发行人所在行业现状与前景,15
2、监事会成员,0
十、发行人主营业务情况,14
（九）发行人涉及重大诉讼、仲裁事项或者受到重大行政处罚；,0
五、董事、监事、高级管理人员的基本情况,12
十、发行人法人治理结构及相关机构运行状况,9
四、偿债保障措施,3
3、发行人的发展战略及经营计划,17
1、不向股东分配利润；,0
四、偿债保障措施,3
10、非经常性损益占比较大的风险,0
（三）发行人前十大股东情况,0
15、除上述各项外，受托管理人还应当履行以下职责：,0
二、未决诉讼或仲裁事项,20
5、部分产品产能利用率下降的风险,0
（六）资信评级机构,0
（二）应每年一次查阅前项所述的会议资料、财务会计报告和会计账簿；,0
五、公司控股股东和实际控制人基本情况,5
二、偿债保障措施,3
六、发行人董事、监事和高级管理人员情况,12
八、发行人内部管理制度的建立及运行情况,11
7、人事管理制度,0
21、债券担保情况：本期债券由联邦制药国际控股有限公司提供不可撤销连带责任保证担保。,0
2、生产模式,0
2、发行人的主要竞争优势,0
十二、关联方及关联交易,16
1、成长性风险及经营业绩下滑的风险,0
（三）管理风险,0
3、会计差错更正,18
五、发行人控股股东和实际控制人,5
6、税收优惠优势,0
八、发行人内部管理制度的建立及运行情况,11
9）发行人涉及重大诉讼、仲裁事项或者受到重大行政处罚、行政监管措施或自律组织纪律处分；,0
（三）公司各职能部门介绍,10
9、突发事件引发的经营风险,0
（三）发行人经营方针及战略,17
二、发行人历史沿革,4
3、原材料价格风险,0
六、本公司控股股东及实际控制人的基本情况,5
五、有息负债分析,19
第二节风险因素,2
二、偿债保障措施,3
四、偿债保障措施,3
六、公司有息债务情况,19
六、发行人法人治理结构及其运行情况,9
一、本期债券担保情况,0
十、可研报告编制机构：温州市经济建设规划院,0
4、四川新华发行集团有限公司,0
（一）本期债券发行时间安排,0
3、债券品种和期限：本期债券分两个品种，品种一为3年期；品种二为5年期。,0
（八）申请上市的证券交易所,0
7、发行价格：按面值平价发行。,0
（七）债券持有人会议规则,0
2、城市基础设施建设行业的发展现状和前景,0
3、会计差错更正,18
3、原材料供给及价格波动风险,0
（十一）公司证券登记机构：中国证券登记结算有限责任公司上海分公司,0
二、发行人历史沿革简介,4
二、关联交易情况,16
1、政府补贴政策调整的风险,0
（四）偿债保障措施,3
（二）发行人内部组织结构,10
二、历史沿革,4
九、公司独立情况,6
（二）重要影响的联营企业,8
重大事项提示,1
（三）发行人律师出具法律意见书,0
1、综合管理部,0
二、发行人的历史沿革,4
六、公司控股股东及实际控制人基本情况,5
8、当发生对债券持有人权益有重大影响的事项时，对行使债券持有人依法享有的权利的方案作出决议；,0
1、购销商品、提供和接受劳务的关联交易,0
（二）董事、监事、高级管理人员持股情况,0
（四）公司未来发展战略,17
二、债券持有人会议规则,0
1、出席会议的债券持有人（或代理人）所代表的本期债券张数；,0
二、历史沿革,4
4、担保控制,0
1、发行主体：华福证券有限责任公司。,0
（二）我国证券行业的经营模式、周期性特征及信息技术,0
二、偿债保障措施,3
十、公司关联交易情况,16
五、非经常性损益明细表,0
9、发行人期间费用上升的风险,0
1、会计政策变更,18
（一）发行人的组织结构,10
（四）设立专门的偿付工作小组,0
8、发行人在本次债券信用风险管理中应当履行以下职责：,0
第四节增信机制、偿债计划及其他保障措施,0
（三）债券持有人会议的召集,0
（二）公司所处行业状况,15
（二）发行人对其他企业的重要权益投资情况,8
15、法律、行政法规、部门规章、规范性文件规定或中国证监会、本所要求的其他事项。,0
五、董事、监事和高级管理人员的基本情况,12
十七、报告期内风险因素的影响,2
（三）联席主承销商,0
一、本次发行公司债券募集资金数额,0
（三）管理风险,0
（二）上述财务指标的计算方法,0
4、投融资管理,0
4、累计担保余额及占净资产比例情况,0
二、本次发行的基本情况及发行条款,0
三、发行人所在行业状况和发展前景,15
（四）发行人拥有大量可变现资产,0
5、盈利能力分析,0
二、发行人历史沿革,4
四、控股股东和实际控制人,5
（二）董事、监事和高级管理人员简历,13
（一）会计政策变更情况,18
第三节发行人的资信状况,0
1、股权回购承诺,0
2）召集人、会务负责人姓名及联系方式；,0
五、发行人重要权益投资情况,7
（七）有息负债分析,19
（一）债券名称：2020年邵东新区开发建设投资有限责任公司公司债券（简称“20邵东新区债”）。,0
第七节财务会计信息,0
（一）发行人股本结构,0
七、公司有息债务情况,19
第二节风险因素,2
（一）发行人经营模式,0
5、发行人其他收入,0
九、发行人独立经营情况,6
（二）会计政策变更,18
1、董事会成员,0
（七）发行人已签订公司债券资金账户监管协议,0
11、发行人情况发生重大变化导致可能不符合公司债券上市条件；,0
八、公司主要业务情况,14
六、重要权益投资情况,7
四、发行人重要权益投资情况,7
（一）有息债务总余额,19
十三、计息期限：本期债券的计息期限为2017年8月24日至2027年8月23日。,0
三、发行人所在行业现状和前景,15
八、有息负债分析,19
十一、法人治理结构及相关机构报告期内的运行情况,9
第十四条风险揭示,2
（四）关联交易制度及定价机制,0
二、发行人涉及的较大影响的未决诉讼或仲裁事项,20
（二）人员独立情况,0
（二）董事、监事、高级管理人员简历,13
十、发行人独立性,6
（四）本期发行的基本情况及发行条款,0
（一）债券受托管理事项,0
（二）现任董事、监事、高级管理人员简历,13
3、营运能力；4、财务政策；5、财务实力；6、定性因素。上述六大评级因素共包括13个次级指标。,0
5、应发行人提议或发生影响保证人履行担保责任能力的重大变化的情况下，决定变更保证人或者担保方式；,0
三、发行人律师声明,0
2、房地产销售业务,0
五、发行人独立经营情况,6
4、财务独立,0
（一）本期债券发行与上市交易（如已上市交易）的批准部门对本期债券项下的债务变更无异议；,0
2、外部关联方,0
五、发行人控股股东和实际控制人基本情况,5
7、政府补助,0
第二节风险因素,2
六、关联方及关联交易情况,16
（二）业务独立,0
三、发行人的资信情况,0
（一）接受本募集说明书对本期债券项下权利义务的所有规定并受其约束；,0
十七、发行人内部管理制度的建立及运行情况,11
（一）设立及上市,0
（一）主承销商：国信证券股份有限公司,0
五、发行人重要权益投资情况,7
八、发行人关联关系及关联交易情况,16
五、控股股东及实际控制人,5
五、管理层讨论与分析,0
六、发行人有息债务情况,19
释义,0
（七）未来业务目标及持续盈利能力,17
8、资产无法完成过户的风险,0
1、铝产品销售风险,0
（二）发行人的设立及历史沿革情况,4
二、公司债券发行核准情况,0
一、发行人所在行业现状和前景,15
（一）受托管理事项,0
十三、发行人独立性,6
三、出资人与实际控制人情况,5
一、发行人主营业务情况,14
（二）业务经营风险,0
17、在本期债券存续期内，受托管理人不得将其受托管理人的职责和义务委托其他第三方代为履行。,0
（四）发行人的独立性,6
5、非经营性往来占款与资金拆借风险,0
（三）偿付风险,0
三、发行总额：人民币6亿元。,0
一、发行人主营业务情况,14
三、偿债保障措施,3
8、对下属子公司的管理,0
2、2018年发生的关联交易,0
3、受托管理人应当在上述变更生效当日或之前与新任受托管理人办理完毕工作移交手续。,0
3、会计差错更正,18
（一）信用评级结论及标识所代表的涵义,0
３、总资产周转率=营业收入/总资产平均余额,0
1、牵头主承销商：华融证券股份有限公司,0
一、本期债券的信用评级情况,0
（一）控股股东和实际控制人的基本情况,5
（一）发行主体：北京市海淀区国有资本经营管理中心。,0
十二、公司独立运营情况,6
（二）发行人治理结构,9
五、偿债保障措施,3
第十三条偿债保证措施,3
11、对子公司的管理制度,0
六、全资子公司及参股公司基本情况,7
四、偿债保障措施,3
2、质押资产情况,0
七、偿债保障措施,3
2、公司直接和间接参股公司合计10家（含合营公司、联营公司），具体如下：,8
（一）外部环境较好，为公司发展提供了良好基础,0
二、发行人历史沿革情况,4
六、发行人董事、监事、高级管理人员基本情况,12
12、ebitda利息倍数=ebitda/（资本化利息+计入财务费用的利息支出）,0
七、发行人关联交易情况,16
6、债券持有人出具的授权委托书应当载明下列内容：,0
（四）销售业务,0
（四）现任董事、监事、高级管理人员简历,13
（三）关联交易,16
6、保证人、担保物或者其他偿债保障措施发生重大变化；,0
4、项目建设进度和资金来源,0
五、偿债保障措施,3
第十三条偿债保证措施,3
18、募集资金用途：本次发行的募集资金在扣除发行费用后，全部用于调整债务结构及补充流动资金。,0
二、发行人历史沿革,4
（一）信用评级结论及标识所代表的涵义,0
6、发行人转移债券全部或部分清偿义务；,0
五、本次发行相关日期,0
（二）评级报告的内容摘要,0
二、发行人历史沿革,4
1、本期债券发行时间安排,0
（七）违约责任,0
2、债券名称：华福证券有限责任公司2020年公开发行公司债券（面向专业投资者）（第一期）。,0
（三）公司所在行业状况,15
2、销售商品或提供劳务,0
4、董事、监事缺位风险,0
四、公司控股股东和实际控制人的基本情况及上市以来的变化情况,5
三、发行人控股股东及实际控制人的基本情况,5
9、其他。应按本期《债券募集说明书》的约定履行的其他义务。,0
五、偿债保障措施,3
五、最近一年有息债务,19
1、相关财务数据模拟调整的基准日为2020年6月30日；,0
六、管理层讨论与分析,0
1、加强银证合作，努力打造综合财富管理中心,0
十一、发行人主要业务基本情况,14
五、发行人所处行业的基本情况,15
（二）保荐人/债券受托管理人/主承销商,0
1、经济周期波动风险,0
（一）本期债券发行时间安排,0
2、当发行人未能按期支付本期债券利息和/或本金时，对是否同意相关解决方案做出决议；,0
十、发行人关联交易情况,16
五、有息债务和资产抵质押及担保情况,19
3、发行人主要的合营企业及联营企业情况,8
第二节风险因素,2
四、发行人董事、监事、高级管理人员基本情况,12
第十四条风险揭示,2
（二）平阳县滩涂围垦开发建设有限公司,0
（三）债券持有人会议的召集,0
3、债券受托管理人应当在上述变更生效当日或之前与新任受托管理人办理完毕工作移交手续。,0
（四）第三方担保风险,0
十一、公司独立运营情况,6
13、发行人拟变更募集说明书的约定；,0
（三）董事、监事、高级管理人员兼职情况及薪酬情况,0
八、发行人内部管理制度的建立及运行情况,11
（七）受托管理人的变更,0
（二）发行人董事、高级管理人员简历,13
（七）发行人发生超过上年末净资产百分之十的重大损失；,0
